Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
927,,Thu Oct 12 01:59:58 EDT 2023,SocialDistance.pl,1697090398318,31245,0,(I)2(F)2(I)2(D)1(I)16,86.95652173913044,4.3478260869565215,0.0,8.695652173913043,0.0,0.0,0.7419354838709677,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.6451612903225806,0.0,[]
928,,Thu Oct 12 02:00:29 EDT 2023,SocialDistance.pl,1697090429689,4187,4187,(I)9(R)6(I)10,76.0,0.0,0.0,0.0,24.0,0.0,6.25,0.0,0.0,0.0,0.0,1.5,4.75,0.0,[]
929,,Thu Oct 12 02:00:33 EDT 2023,SocialDistance.pl,1697090433987,1338,1338,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
930,,Thu Oct 12 02:00:35 EDT 2023,SocialDistance.pl,1697090435325,2044,2044,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
931,,Thu Oct 12 02:00:37 EDT 2023,SocialDistance.pl,1697090437654,19296,0,(I)22,100.0,0.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.0,[]
937,,Thu Oct 12 09:58:53 EDT 2023,SocialDistance.pl,1697119133927,20583,0,(I)6(R)2(I)2(R)1(I)3(R)1(I)8(F)1,79.16666666666666,0.0,0.0,4.166666666666666,16.666666666666664,0.0,1.2,0.0,0.0,0.05,0.0,0.2,0.95,0.0,[]
938,,Thu Oct 12 09:59:15 EDT 2023,SocialDistance.pl,1697119155348,35150,0,(F)3(I)22,88.0,0.0,0.0,12.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.08571428571428572,0.0,0.0,0.6285714285714286,0.0,[]
939,,Thu Oct 12 09:59:50 EDT 2023,SocialDistance.pl,1697119190498,5972,5972,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
940,,Thu Oct 12 09:59:56 EDT 2023,SocialDistance.pl,1697119196827,222243,0,(I)2(F)2(I)1(F)2(I)1(R)6(F)1(R)1(F)1(I)3(R)2,31.818181818181817,0.0,0.0,27.27272727272727,40.909090909090914,0.0,0.0990990990990991,0.0,0.0,0.02702702702702703,0.0,0.04054054054054054,0.03153153153153153,0.0,[]
941,,Thu Oct 12 10:03:39 EDT 2023,SocialDistance.pl,1697119419957,12245,0,(R)3(I)2(R)1(I R)2(I)4(R)1(I R)7(I)2(F)3,68.0,0.0,0.0,12.0,56.00000000000001,0.0,2.0833333333333335,0.0,0.0,0.25,0.0,1.1666666666666667,1.4166666666666667,0.0,[]
942,,Thu Oct 12 10:03:55 EDT 2023,SocialDistance.pl,1697119435330,5727,5727,(F)1(I)3(R)2(I)2(R)1(I)5(R)3(I)8,72.0,0.0,0.0,4.0,24.0,0.0,5.0,0.0,0.0,0.2,0.0,1.2,3.6,0.0,[]
943,,Thu Oct 12 10:04:01 EDT 2023,SocialDistance.pl,1697119441271,4397,4397,(I)7(R)3(I)7(R)5(I)3,68.0,0.0,0.0,0.0,32.0,0.0,6.25,0.0,0.0,0.0,0.0,2.0,4.25,0.0,[]
944,,Thu Oct 12 10:04:05 EDT 2023,SocialDistance.pl,1697119445668,62481,0,(I)3(F)2(I)1(F)2(I)3(R)3(I)11,72.0,0.0,0.0,16.0,12.0,0.0,0.4032258064516129,0.0,0.0,0.06451612903225806,0.0,0.04838709677419355,0.2903225806451613,0.0,[]
945,,Thu Oct 12 10:05:08 EDT 2023,SocialDistance.pl,1697119508149,2128,2128,(I)23(R)2,92.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
946,,Thu Oct 12 10:05:10 EDT 2023,SocialDistance.pl,1697119510447,1328,1328,(R)2(I)11(R)1(I)1(R)1(I)1(R)1(I)6(R)1,76.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,[]
947,,Thu Oct 12 10:05:11 EDT 2023,SocialDistance.pl,1697119511775,4689,4689,(R)1(I)2(R)2(I)8(R)2(I)2(R)4(I)4,64.0,0.0,0.0,0.0,36.0,0.0,6.25,0.0,0.0,0.0,0.0,2.25,4.0,0.0,[]
948,,Thu Oct 12 10:05:16 EDT 2023,SocialDistance.pl,1697119516589,2901,2901,(I)14(R)2(I)9,92.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
949,,Thu Oct 12 10:05:19 EDT 2023,SocialDistance.pl,1697119519490,2960,2960,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
950,,Thu Oct 12 10:05:22 EDT 2023,SocialDistance.pl,1697119522550,24606,0,(I)12(R)1(I)1(R)1(I)1(R)1(I)8,88.0,0.0,0.0,0.0,12.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,0.0,[]
951,,Thu Oct 12 10:05:47 EDT 2023,SocialDistance.pl,1697119547267,1765,1765,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
952,,Thu Oct 12 10:05:49 EDT 2023,SocialDistance.pl,1697119549032,12072,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,[]
953,,Thu Oct 12 10:06:01 EDT 2023,SocialDistance.pl,1697119561104,1832,1832,(I)18(R)1(I)6,96.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,[]
954,,Thu Oct 12 10:06:03 EDT 2023,SocialDistance.pl,1697119563647,3182,3182,(R)2(I)17(R)1(I)5,88.0,0.0,0.0,0.0,12.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
955,,Thu Oct 12 10:06:06 EDT 2023,SocialDistance.pl,1697119566829,4973,4973,(I)17(R)2(I)3(R)3,80.0,0.0,0.0,0.0,20.0,0.0,6.25,0.0,0.0,0.0,0.0,1.25,5.0,0.0,[]
956,,Thu Oct 12 10:06:11 EDT 2023,SocialDistance.pl,1697119571959,21924,0,(I)2(F)4(I)15,80.95238095238095,0.0,0.0,19.047619047619047,0.0,0.0,1.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.8095238095238095,0.0,[]
957,,Thu Oct 12 10:06:34 EDT 2023,SocialDistance.pl,1697119594381,3053,3053,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
958,,Thu Oct 12 10:06:37 EDT 2023,SocialDistance.pl,1697119597434,15458,0,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,[]
959,,Thu Oct 12 10:06:52 EDT 2023,SocialDistance.pl,1697119612892,23371,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,[]
960,,Thu Oct 12 10:07:16 EDT 2023,SocialDistance.pl,1697119636444,1148,1148,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
961,,Thu Oct 12 10:07:17 EDT 2023,SocialDistance.pl,1697119637669,5063,5063,(I)10(R)5(I)10,80.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,[]
962,,Thu Oct 12 10:07:22 EDT 2023,SocialDistance.pl,1697119642788,2383,2383,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
963,,Thu Oct 12 10:07:25 EDT 2023,SocialDistance.pl,1697119645171,32922,0,(I)20(F)2(I)3,92.0,0.0,0.0,8.0,0.0,0.0,0.78125,0.0,0.0,0.0625,0.0,0.0,0.71875,0.0,[]
964,,Thu Oct 12 10:08:01 EDT 2023,SocialDistance.pl,1697119681406,6223,6223,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
965,,Thu Oct 12 10:08:07 EDT 2023,SocialDistance.pl,1697119687629,16370,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,[]
966,,Thu Oct 12 10:08:24 EDT 2023,SocialDistance.pl,1697119704099,1047,1047,(I)11(R)1(I)13,96.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,[]
967,,Thu Oct 12 10:08:25 EDT 2023,SocialDistance.pl,1697119705238,9177,9177,(I)4(R)2(I)14(R)4(I)1,76.0,0.0,0.0,0.0,24.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.6666666666666666,2.111111111111111,0.0,[]
968,,Thu Oct 12 10:08:34 EDT 2023,SocialDistance.pl,1697119714415,1374,1374,(I)12(R)1(I)12,96.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,[]
969,,Thu Oct 12 10:08:35 EDT 2023,SocialDistance.pl,1697119715890,6379,6379,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
970,,Thu Oct 12 10:08:42 EDT 2023,SocialDistance.pl,1697119722347,7718,7718,(I)4(R)3(I)9(R)2(I)7,80.0,0.0,0.0,0.0,20.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.7142857142857143,2.857142857142857,0.0,[]
971,,Thu Oct 12 10:08:50 EDT 2023,SocialDistance.pl,1697119730249,4831,4831,(I)1(R)1(I)23,96.0,0.0,0.0,0.0,4.0,0.0,6.25,0.0,0.0,0.0,0.0,0.25,6.0,0.0,[]
972,,Thu Oct 12 10:08:55 EDT 2023,SocialDistance.pl,1697119735169,19151,0,(I)6(R)6(I)13,76.0,0.0,0.0,0.0,24.0,0.0,1.3157894736842106,0.0,0.0,0.0,0.0,0.3157894736842105,1.0,0.0,[]
973,,Thu Oct 12 10:09:14 EDT 2023,SocialDistance.pl,1697119754442,111978,0,(I)7(R)6(F)2(I)10,68.0,0.0,0.0,8.0,24.0,0.0,0.22522522522522523,0.0,0.0,0.018018018018018018,0.0,0.05405405405405406,0.15315315315315314,0.0,[]
974,,Thu Oct 12 10:11:06 EDT 2023,SocialDistance.pl,1697119866420,14031,0,(I)5(R)2(I)18,92.0,0.0,0.0,0.0,8.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,1.6428571428571428,0.0,[]
975,,Thu Oct 12 10:11:20 EDT 2023,SocialDistance.pl,1697119880451,-133634,-133634,(I)24(R)1,96.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
976,,Thu Oct 12 10:09:14 EDT 2023,SocialDistance.pl,1697119754622,143164,0,(I)1(R)1(I)1(R)1(I)14(R)3(I)4,80.0,0.0,0.0,0.0,20.0,0.0,0.17482517482517482,0.0,0.0,0.0,0.0,0.03496503496503497,0.13986013986013987,0.0,[]
977,,Thu Oct 12 10:11:38 EDT 2023,SocialDistance.pl,1697119898538,3547,3547,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,[]
978,,Thu Oct 12 10:11:42 EDT 2023,SocialDistance.pl,1697119902085,17391,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,1.411764705882353,0.0,0.0,0.0,0.0,0.0,1.411764705882353,0.0,[]
979,,Thu Oct 12 10:11:59 EDT 2023,SocialDistance.pl,1697119919476,11183,0,(I)11(R)4(I)4(F)2,71.42857142857143,0.0,0.0,9.523809523809524,19.047619047619047,0.0,1.9090909090909092,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,1.3636363636363635,0.0,[]
980,,Thu Oct 12 10:12:11 EDT 2023,SocialDistance.pl,1697119931508,-33813,-33813,(F)2(I)1(F)2(I)19,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
981,,Thu Oct 12 10:11:46 EDT 2023,SocialDistance.pl,1697119906065,165758,0,(I)4(R)1(I)20,96.0,0.0,0.0,0.0,4.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.006060606060606061,0.14545454545454545,0.0,[]
982,,Thu Oct 12 10:14:31 EDT 2023,SocialDistance.pl,1697120071823,16405,0,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,[]
983,,Thu Oct 12 10:14:48 EDT 2023,SocialDistance.pl,1697120088228,17534,0,(I)2(I R)1(I)10(F)2(D)1(F)2(I)2,75.0,5.0,0.0,20.0,5.0,0.0,1.1764705882352942,0.0,0.058823529411764705,0.23529411764705882,0.0,0.058823529411764705,0.8823529411764706,0.0,[]
984,,Thu Oct 12 10:15:05 EDT 2023,SocialDistance.pl,1697120105762,72641,0,(I)1(F)2(I)3(F)2(I)14,81.81818181818183,0.0,0.0,18.181818181818183,0.0,0.0,0.3055555555555556,0.0,0.0,0.05555555555555555,0.0,0.0,0.25,0.0,[]
985,,Thu Oct 12 10:16:18 EDT 2023,SocialDistance.pl,1697120178403,34706,0,(I)3(F)2(I)3(R)1(I)11(R)5,68.0,0.0,0.0,8.0,24.0,0.0,0.7352941176470589,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.5,0.0,[]
986,,Thu Oct 12 10:16:53 EDT 2023,SocialDistance.pl,1697120213938,9157,9157,(I)5(R)3(I)4(R)1(F)1(R)1(F)1(R)5,42.857142857142854,0.0,0.0,9.523809523809524,47.61904761904761,0.0,2.3333333333333335,0.0,0.0,0.2222222222222222,0.0,1.1111111111111112,1.0,0.0,[]
987,,Thu Oct 12 10:17:03 EDT 2023,SocialDistance.pl,1697120223188,171167,0,(R)7(I)2(F)2(I)4,40.0,0.0,0.0,13.333333333333334,46.666666666666664,0.0,0.08771929824561403,0.0,0.0,0.011695906432748537,0.0,0.04093567251461988,0.03508771929824561,0.0,[]
988,,Thu Oct 12 10:19:54 EDT 2023,SocialDistance.pl,1697120394355,2271,2271,(I)5(R)8(I)12,68.0,0.0,0.0,0.0,32.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
989,,Thu Oct 12 10:17:03 EDT 2023,SocialDistance.pl,1697120223400,179907,0,(R)1(I)1(R)1(I)10(R)9(I)1,52.17391304347826,0.0,0.0,0.0,47.82608695652174,0.0,0.12849162011173185,0.0,0.0,0.0,0.0,0.061452513966480445,0.0670391061452514,0.0,[]
990,,Thu Oct 12 10:20:03 EDT 2023,SocialDistance.pl,1697120403307,3815,3815,(I)21(R)2,91.30434782608695,0.0,0.0,0.0,8.695652173913043,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,7.0,0.0,[]
991,,Thu Oct 12 10:20:07 EDT 2023,SocialDistance.pl,1697120407122,8775,8775,(R)3(I)3(R)3(I)7(R)3(I)4,60.86956521739131,0.0,0.0,0.0,39.130434782608695,0.0,2.875,0.0,0.0,0.0,0.0,1.125,1.75,0.0,[]
992,,Thu Oct 12 10:20:15 EDT 2023,SocialDistance.pl,1697120415897,2934,2934,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
993,,Thu Oct 12 10:20:20 EDT 2023,SocialDistance.pl,1697120420396,27675,0,(I)6(F)2(I)5(R)3(I)3(R)2,66.66666666666666,0.0,0.0,9.523809523809524,23.809523809523807,0.0,0.7777777777777778,0.0,0.0,0.07407407407407407,0.0,0.18518518518518517,0.5185185185185185,0.0,[]
994,,Thu Oct 12 10:20:48 EDT 2023,SocialDistance.pl,1697120448071,3294,3294,(R)1(I)23(R)1,92.0,0.0,0.0,0.0,8.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
995,,Thu Oct 12 10:20:51 EDT 2023,SocialDistance.pl,1697120451366,5209,5209,(R)2(I)23,92.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,[]
996,,Thu Oct 12 10:20:57 EDT 2023,SocialDistance.pl,1697120457601,75732,0,(I)7(R)13,35.0,0.0,0.0,0.0,65.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.17333333333333334,0.09333333333333334,0.0,[]
997,,Thu Oct 12 10:22:13 EDT 2023,SocialDistance.pl,1697120533333,13571,0,(R)11(F)2(I)7(I R)1(I)2(I R)1(I)1,48.0,0.0,0.0,8.0,52.0,0.0,1.9230769230769231,0.0,0.0,0.15384615384615385,0.0,1.0,0.9230769230769231,0.0,[]
998,,Thu Oct 12 10:22:26 EDT 2023,SocialDistance.pl,1697120546904,63557,0,(I)1(I R)1(F)2(I)2(F)1(R)1(I)1(R)3(F)1(I)7(R)3(I)2,56.00000000000001,0.0,0.0,16.0,32.0,0.0,0.3968253968253968,0.0,0.0,0.06349206349206349,0.0,0.12698412698412698,0.2222222222222222,0.0,[]
999,,Thu Oct 12 10:23:30 EDT 2023,SocialDistance.pl,1697120610461,2038,2038,(I)19(R)6,76.0,0.0,0.0,0.0,24.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
1000,,Thu Oct 12 10:23:32 EDT 2023,SocialDistance.pl,1697120612645,21608,0,(R)20(F)1(R)1(F)1(I)2,8.0,0.0,0.0,8.0,84.0,0.0,1.1904761904761905,0.0,0.0,0.09523809523809523,0.0,1.0,0.09523809523809523,0.0,[]
1001,,Thu Oct 12 10:23:54 EDT 2023,SocialDistance.pl,1697120634641,14023,0,(I)6(F)4(I)15,84.0,0.0,0.0,16.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.2857142857142857,0.0,0.0,1.5,0.0,[]
1002,,Thu Oct 12 10:24:08 EDT 2023,SocialDistance.pl,1697120648664,2920,2920,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
1003,,Thu Oct 12 10:24:11 EDT 2023,SocialDistance.pl,1697120651850,11462,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,[]
1004,,Thu Oct 12 10:24:23 EDT 2023,SocialDistance.pl,1697120663367,2151,2151,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
1005,,Thu Oct 12 10:24:25 EDT 2023,SocialDistance.pl,1697120665518,1633,1633,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
1006,,Thu Oct 12 10:24:35 EDT 2023,SocialDistance.pl,1697120675254,56952,0,(F)2(I)3(R)5(I)15,72.0,0.0,0.0,8.0,20.0,0.0,0.44642857142857145,0.0,0.0,0.03571428571428571,0.0,0.08928571428571429,0.32142857142857145,0.0,[]
1007,,Thu Oct 12 10:25:32 EDT 2023,SocialDistance.pl,1697120732206,24989,0,(I)9(F)6(I)4(R)1(I)1(R)1(I)3,68.0,0.0,0.0,24.0,8.0,0.0,1.0416666666666667,0.0,0.0,0.25,0.0,0.08333333333333333,0.7083333333333334,0.0,[]
1008,,Thu Oct 12 10:25:57 EDT 2023,SocialDistance.pl,1697120757195,56223,0,(I)1(R)2(I)4(R)4(I)8(R)1(I)2(R)2(I)1,64.0,0.0,0.0,0.0,36.0,0.0,0.44642857142857145,0.0,0.0,0.0,0.0,0.16071428571428573,0.2857142857142857,0.0,[]
1009,,Thu Oct 12 10:26:53 EDT 2023,SocialDistance.pl,1697120813418,5571,5571,(I)9(R)2(I)10,90.47619047619048,0.0,0.0,0.0,9.523809523809524,0.0,4.2,0.0,0.0,0.0,0.0,0.4,3.8,0.0,[]
1010,,Thu Oct 12 10:26:58 EDT 2023,SocialDistance.pl,1697120818989,20972,0,(I)11(R)1(I)13,96.0,0.0,0.0,0.0,4.0,0.0,1.25,0.0,0.0,0.0,0.0,0.05,1.2,0.0,[]
1011,,Thu Oct 12 10:27:19 EDT 2023,SocialDistance.pl,1697120839961,8276,8276,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,3.125,0.0,[]
1012,,Thu Oct 12 10:27:28 EDT 2023,SocialDistance.pl,1697120848237,4350,4350,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,[]
1013,,Thu Oct 12 10:27:32 EDT 2023,SocialDistance.pl,1697120852815,13199,0,(I)4(R)6(I)15,76.0,0.0,0.0,0.0,24.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.46153846153846156,1.4615384615384615,0.0,[]
1014,,Thu Oct 12 10:27:46 EDT 2023,SocialDistance.pl,1697120866014,3508,3508,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
1015,,Thu Oct 12 10:27:49 EDT 2023,SocialDistance.pl,1697120869721,50621,0,(I)5(R)2(I)1(R)1(I)1(R)1(I)4(R)1(I)5(R)2(I)2,72.0,0.0,0.0,0.0,28.000000000000004,0.0,0.5,0.0,0.0,0.0,0.0,0.14,0.36,0.0,[]
1016,,Thu Oct 12 10:28:40 EDT 2023,SocialDistance.pl,1697120920460,24108,0,(I)4(R)1(I)3(R)5(I)2(R)2(I)4(R)2(I)1,58.333333333333336,0.0,0.0,0.0,41.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,[]
1017,,Thu Oct 12 10:29:04 EDT 2023,SocialDistance.pl,1697120944568,87275,0,(I)15(F)2(I)6,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,0.26436781609195403,0.0,0.0,0.022988505747126436,0.0,0.0,0.2413793103448276,0.0,[]
1018,,Thu Oct 12 10:30:32 EDT 2023,SocialDistance.pl,1697121032613,-66035,-66035,(R)4(I)2(R)4(I)4(R)10(I)1,28.000000000000004,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
1019,,Thu Oct 12 10:30:32 EDT 2023,SocialDistance.pl,1697121032611,15349,0,(R)3(I)1(R)1(I)8(R)8(I)4,52.0,0.0,0.0,0.0,48.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.8,0.8666666666666667,0.0,[]
1020,,Thu Oct 12 10:30:48 EDT 2023,SocialDistance.pl,1697121048146,11451,0,(R)6(I)2(F)2(I)2(R)2(I)10,58.333333333333336,0.0,0.0,8.333333333333332,33.33333333333333,0.0,2.1818181818181817,0.0,0.0,0.18181818181818182,0.0,0.7272727272727273,1.2727272727272727,0.0,[]
1021,,Thu Oct 12 10:30:59 EDT 2023,SocialDistance.pl,1697121059843,17537,0,(I)6(R)2(I)3(R)5(I)3(R)2(I)2(R)2,56.00000000000001,0.0,0.0,0.0,44.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.6470588235294118,0.8235294117647058,0.0,[]
1022,,Thu Oct 12 10:31:17 EDT 2023,SocialDistance.pl,1697121077553,16966,0,(I)18(F)4,81.81818181818183,0.0,0.0,18.181818181818183,0.0,0.0,1.375,0.0,0.0,0.25,0.0,0.0,1.125,0.0,[]
1023,,Thu Oct 12 10:31:35 EDT 2023,SocialDistance.pl,1697121095217,42736,0,(I)1(F)2(I)11(F)1,80.0,0.0,0.0,20.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,[]
1024,,Thu Oct 12 10:32:18 EDT 2023,SocialDistance.pl,1697121138943,42437,0,(F)1(I)3(R)1(I)10,86.66666666666667,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.35714285714285715,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.30952380952380953,0.0,[]
1025,,Thu Oct 12 10:33:03 EDT 2023,SocialDistance.pl,1697121183748,92040,0,(F)2(I)3(F)2(I)8,73.33333333333333,0.0,0.0,26.666666666666668,0.0,0.0,0.16304347826086957,0.0,0.0,0.043478260869565216,0.0,0.0,0.11956521739130435,0.0,[]
1026,,Thu Oct 12 10:34:36 EDT 2023,SocialDistance.pl,1697121276939,5631,5631,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
1027,,Thu Oct 12 10:34:42 EDT 2023,SocialDistance.pl,1697121282570,3293,3293,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
1028,,Thu Oct 12 10:34:46 EDT 2023,SocialDistance.pl,1697121286138,39100,0,(I)16(F)6(I)1(F)1,70.83333333333334,0.0,0.0,29.166666666666668,0.0,0.0,0.6153846153846154,0.0,0.0,0.1794871794871795,0.0,0.0,0.4358974358974359,0.0,[]
1029,,Thu Oct 12 10:35:28 EDT 2023,SocialDistance.pl,1697121328047,118647,0,(F)1(I)19,95.0,0.0,0.0,5.0,0.0,0.0,0.1694915254237288,0.0,0.0,0.00847457627118644,0.0,0.0,0.16101694915254236,0.0,[]
1030,,Thu Oct 12 10:37:26 EDT 2023,SocialDistance.pl,1697121446926,66758,0,(I)9(F)9(I)2(R)1(I)1(F)1(I)2,56.00000000000001,0.0,0.0,40.0,4.0,0.0,0.3787878787878788,0.0,0.0,0.15151515151515152,0.0,0.015151515151515152,0.21212121212121213,0.0,[]
1031,,Thu Oct 12 10:38:34 EDT 2023,SocialDistance.pl,1697121514752,2047,2047,(R)3(I)11(R)5(I)6,68.0,0.0,0.0,0.0,32.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
1032,,Thu Oct 12 10:38:36 EDT 2023,SocialDistance.pl,1697121516800,2686,2686,(I)9(R)3(I)13,88.0,0.0,0.0,0.0,12.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,11.0,0.0,[]
1033,,Thu Oct 12 10:38:39 EDT 2023,SocialDistance.pl,1697121519487,10279,0,(I)21(F)2(I)2,92.0,0.0,0.0,8.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,2.3,0.0,[]
1034,,Thu Oct 12 10:38:49 EDT 2023,SocialDistance.pl,1697121529977,165467,0,(F)2(I)1(F)4(I)2(R)5,21.428571428571427,0.0,0.0,42.857142857142854,35.714285714285715,0.0,0.08484848484848485,0.0,0.0,0.03636363636363636,0.0,0.030303030303030304,0.01818181818181818,0.0,[]
1035,,Thu Oct 12 10:41:35 EDT 2023,SocialDistance.pl,1697121695444,101455,0,(R)5(I)3(R)1(I)16,76.0,0.0,0.0,0.0,24.0,0.0,0.24752475247524752,0.0,0.0,0.0,0.0,0.0594059405940594,0.18811881188118812,0.0,[]
